"TRS_DT","LOC_NO","DIV_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","gross_profit","reject_reason"
"2017-09-29","1937","46","-217.05000000000001","4","0","0","-400.99000000000001","0","0","-400.99000000000001","0","0","0","133.94999999999999","0","0","3","0","0","T","20170929","","Unable to find POS in dim.location1937"
"2017-09-29","3792","22","1399.99","1","199.99000000000001","1","1399.99","1","800","1399.99","1","0","0","1399.99","0","0","1","0","0","T","20170929","","Unable to find POS in dim.location3792"
"2017-09-29","3792","46","-50","0","0","0","-50","0","50","-50","0","0","0","-50","0","0","0","0","0","T","20170929","","Unable to find POS in dim.location3792"
"2017-09-29","4973","22","1555.1400000000001","4","399.98000000000002","2","1547.1600000000001","3","1352.8099999999999","1547.1600000000001","3","0","0","7.9800000000000004","0","0","1","0","0","T","20170929","","Unable to find POS in dim.location4973"
"2017-09-29","4973","26","456.97000000000003","3","0","0","429.99000000000001","1","290","429.99000000000001","1","475.92000000000002","2","448.98000000000002","0","0","2","0","0","T","20170929","","Unable to find POS in dim.location4973"
"2017-09-29","4973","46","2936.4000000000001","8","0","0","2579.9699999999998","3","1492.5","2579.9699999999998","3","0","0","2836.4200000000001","0","0","6","0","0","T","20170929","","Unable to find POS in dim.location4973"
"2017-09-29","5056","22","863.97000000000003","3","0","0","843.98000000000002","2","506","843.98000000000002","2","0","0","419.98000000000002","0","0","2","0","0","T","20170929","","Unable to find POS in dim.location5056"
"2017-09-29","5056","82","773.99000000000001","2","0","0","0","0","1426","0","0","0","0","0","0","0","0","0","0","T","20170929","","Unable to find POS in dim.location5056"
"2017-09-29","9333","26","-211.00999999999999","-1","0","0","-211.00999999999999","-1","-288.98000000000002","-211.00999999999999","-1","0","0","-211.00999999999999","0","0","-1","0","0","T","20170929","","Unable to find POS in dim.location9333"
"2017-09-29","9333","46","1055.99","0","0","0","1055.99","0","1854.01","1055.99","0","0","0","-429","0","0","-1","0","0","T","20170929","","Unable to find POS in dim.location9333"
"2017-09-29","9937","46","3199.98","2","0","0","3199.98","2","2500","3199.98","2","0","0","3199.98","0","0","2","0","0","T","20170929","","Unable to find POS in dim.location9937"
"2017-09-29","9937","82","-40","0","0","0","0","0","-40","0","0","0","0","0","0","0","0","0","0","T","20170929","","Unable to find POS in dim.location9937"
"2017-09-30","1937","20","19.98","2","0","0","0","0","0","0","0","0","0","9.9900000000000002","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location1937"
"2017-09-30","1937","26","769.96000000000004","3","0","0","719.98000000000002","2","580","719.98000000000002","2","833.48000000000002","3","769.96000000000004","0","0","3","0","0","T","20170930","","Unable to find POS in dim.location1937"
"2017-09-30","1937","46","251.94","6","0","0","0","0","0","0","0","0","0","251.94","0","0","6","0","0","T","20170930","","Unable to find POS in dim.location1937"
"2017-09-30","3792","22","1192.96","4","0","0","1164.98","2","585","1164.98","2","0","0","857.97000000000003","0","0","2","0","0","T","20170930","","Unable to find POS in dim.location3792"
"2017-09-30","3792","26","1394.97","3","269.99000000000001","1","1369.98","2","260","1369.98","2","0","0","649.99000000000001","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location3792"
"2017-09-30","3792","46","1659.96","4","399.99000000000001","1","1499.99","1","700","1499.99","1","0","0","1609.97","0","0","3","0","0","T","20170930","","Unable to find POS in dim.location3792"
"2017-09-30","4973","20","129.99000000000001","1","0","0","0","0","70","0","0","0","0","129.99000000000001","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location4973"
"2017-09-30","4973","22","1305.9000000000001","3","299.99000000000001","1","1297.9200000000001","2","1842.0599999999999","1297.9200000000001","2","0","0","1305.9000000000001","0","0","3","0","0","T","20170930","","Unable to find POS in dim.location4973"
"2017-09-30","4973","46","372.94999999999999","3","289.99000000000001","1","200","0","20","200","0","1165.99","1","372.94999999999999","0","0","3","0","0","T","20170930","","Unable to find POS in dim.location4973"
"2017-09-30","5056","20","89.989999999999995","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20170930","","Unable to find POS in dim.location5056"
"2017-09-30","5056","26","44.979999999999997","2","0","0","0","0","0","0","0","0","0","29.989999999999998","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location5056"
"2017-09-30","5056","46","99.959999999999994","2","0","0","0","0","0","0","0","0","0","99.959999999999994","0","0","2","0","0","T","20170930","","Unable to find POS in dim.location5056"
"2017-09-30","5056","71","66.489999999999995","1","0","0","0","0","18.5","0","0","0","0","0","66.489999999999995","0","0","1","0","T","20170930","","Unable to find POS in dim.location5056"
"2017-09-30","9937","22","487.95999999999998","4","0","0","449.99000000000001","1","150","449.99000000000001","1","0","0","27.98","0","0","2","0","0","T","20170930","","Unable to find POS in dim.location9937"
"2017-09-30","9937","26","0","1","0","0","0","1","300","0","1","0","0","0","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location9937"
"2017-09-30","9937","46","459.99000000000001","1","0","0","459.99000000000001","1","190","459.99000000000001","1","0","0","459.99000000000001","0","0","1","0","0","T","20170930","","Unable to find POS in dim.location9937"
"2017-10-01","1937","20","109.98","2","0","0","0","0","0","0","0","0","0","99.989999999999995","0","0","1","0","0","T","20171001","","Unable to find POS in dim.location1937"
"2017-10-01","1937","22","3040.1599999999999","9","0","0","2570.2600000000002","5","1138.76","2570.2600000000002","5","0","0","1049.95","0","0","5","0","0","T","20171001","","Unable to find POS in dim.location1937"
"2017-10-01","1937","26","4925.8500000000004","13","0","0","4729.9300000000003","7","2570","4429.9399999999996","6","0","0","3975.8600000000001","0","0","12","0","0","T","20171001","","Unable to find POS in dim.location1937"
"2017-10-01","1937","46","1094.9300000000001","5","0","0","949.99000000000001","1","580","949.99000000000001","1","0","0","1033.97","0","0","3","0","0","T","20171001","","Unable to find POS in dim.location1937"
"2017-10-01","3792","22","179.99000000000001","1","0","0","179.99000000000001","1","130","179.99000000000001","1","0","0","179.99000000000001","0","0","1","0","0","T","20171001","","Unable to find POS in dim.location3792"
"2017-10-01","3792","26","2599.9200000000001","7","0","0","2518.96","4","1331","2318.9699999999998","3","0","0","2599.9200000000001","0","0","7","0","0","T","20171001","","Unable to find POS in dim.location3792"
"2017-10-01","3792","46","7276.8900000000003","9","399.98000000000002","2","7204.9399999999996","6","3925","6854.9499999999998","5","0","0","4504.9499999999998","0","0","5","0","0","T","20171001","","Unable to find POS in dim.location3792"
"2017-10-01","4973","22","874.96000000000004","4","0","0","826.98000000000002","2","453","826.98000000000002","2","0","0","874.96000000000004","0","0","4","0","0","T","20171001","","Unable to find POS in dim.location4973"
"2017-10-01","4973","26","4150.9499999999998","13","378.32999999999998","2","3938.5700000000002","6","1927.8900000000001","3938.5700000000002","6","1591.01","4","2678.5799999999999","0","0","10","0","0","T","20171001","","Unable to find POS in dim.location4973"
"2017-10-01","4973","46","-41","-1","0","0","0","0","0","0","0","0","0","58.979999999999997","0","0","1","0","0","T","20171001","","Unable to find POS in dim.location4973"
"2017-10-01","4973","82","163","0","0","0","0","0","-563","0","0","0","0","0","0","0","0","0","0","T","20171001","","Unable to find POS in dim.location4973"
"2017-10-01","5056","22","1116.51","5","249.97999999999999","2","583.52999999999997","2","668.98000000000002","583.52999999999997","2","0","0","603.51999999999998","0","0","3","0","0","T","20171001","","Unable to find POS in dim.location5056"
"2017-10-01","5056","26","791.94000000000005","2","0","0","791.94000000000005","2","608.03999999999996","791.94000000000005","2","839.46000000000004","2","0","0","0","0","0","0","T","20171001","","Unable to find POS in dim.location5056"
"2017-10-01","5056","46","480.97000000000003","2","0","0","469.99000000000001","1","300","469.99000000000001","1","0","0","469.99000000000001","0","0","1","0","0","T","20171001","","Unable to find POS in dim.location5056"
"2017-10-01","5056","82","1499.99","2","0","0","0","0","1500","0","0","0","0","0","0","0","0","0","0","T","20171001","","Unable to find POS in dim.location5056"
"2017-10-01","9937","26","-575.88999999999999","-2","161.99000000000001","1","-531.00999999999999","-1","-307.07999999999998","-531.00999999999999","-1","0","0","-575.88999999999999","0","0","-2","0","0","T","20171001","","Unable to find POS in dim.location9937"
"2017-10-01","9937","46","929.87","2","0","0","929.87","2","660.11000000000001","929.87","2","0","0","929.87","0","0","2","0","0","T","20171001","","Unable to find POS in dim.location9937"
"2017-10-02","1937","20","159.99000000000001","1","0","0","0","0","90","0","0","0","0","159.99000000000001","0","0","1","0","0","T","20171002","","Unable to find POS in dim.location1937"
"2017-10-02","1937","22","1468.8399999999999","5","29.989999999999998","1","1404.9100000000001","3","671.11000000000001","1404.9100000000001","3","0","0","449.97000000000003","0","0","3","0","0","T","20171002","","Unable to find POS in dim.location1937"
"2017-10-02","1937","26","2541.9400000000001","5","0","0","2479.9699999999998","3","1770","2479.9699999999998","3","0","0","2541.9400000000001","0","0","5","0","0","T","20171002","","Unable to find POS in dim.location1937"
"2017-10-02","1937","46","4846.8999999999996","7","0","0","4674.9799999999996","2","2875","4674.9799999999996","2","0","0","4674.9799999999996","0","0","2","0","0","T","20171002","","Unable to find POS in dim.location1937"
"2017-10-02","4973","26","678.97000000000003","4","199.99000000000001","1","659.98000000000002","3","850","429.99000000000001","2","0","0","678.97000000000003","0","0","4","0","0","T","20171002","","Unable to find POS in dim.location4973"
"2017-10-02","4973","46","449.99000000000001","1","0","0","449.99000000000001","1","260","449.99000000000001","1","0","0","449.99000000000001","0","0","1","0","0","T","20171002","","Unable to find POS in dim.location4973"
"2017-10-02","5056","6","449.99000000000001","1","0","0","0","0","450","0","0","0","0","0","0","0","0","0","0","T","20171002","","Unable to find POS in dim.location5056"
"2017-10-02","5056","22","149","1","0","0","149","1","30","149","1","0","0","0","0","0","0","0","0","T","20171002","","Unable to find POS in dim.location5056"
"2017-10-02","5056","26","1138.48","6","269.99000000000001","1","1034.52","3","760","1034.52","3","0","0","1138.48","0","0","6","0","0","T","20171002","","Unable to find POS in dim.location5056"
"2017-10-02","5056","46","1259.99","1","389.99000000000001","1","1259.99","1","1790","1259.99","1","0","0","1709.99","0","0","1","0","0","T","20171002","","Unable to find POS in dim.location5056"
"2017-10-02","9333","22","-5336.7399999999998","-7","0","0","-5292.4700000000003","-4","-5501.1899999999996","-5292.4700000000003","-4","0","0","-5327.8900000000003","0","0","-6","0","0","T","20171002","","Unable to find POS in dim.location9333"
"2017-10-02","9333","26","397.62","-2","0","0","487.05000000000001","1","225.41","487.05000000000001","1","0","0","429.5","0","0","-1","0","0","T","20171002","","Unable to find POS in dim.location9333"
"2017-10-02","9333","46","-1312.02","-1","0","0","-1302.29","0","-1094.96","-1302.29","0","0","0","-2037.28","0","0","-1","0","0","T","20171002","","Unable to find POS in dim.location9333"
"2017-10-02","9937","6","799.99000000000001","1","194.99000000000001","1","799.99000000000001","1","500","0","0","0","0","0","0","0","0","0","0","T","20171002","","Unable to find POS in dim.location9937"
"2017-10-02","9937","22","499.99000000000001","1","0","0","499.99000000000001","1","600","499.99000000000001","1","0","0","0","0","0","0","0","0","T","20171002","","Unable to find POS in dim.location9937"
"2017-10-02","9937","26","1945.46","8","204","2","1830.96","4","1226.45","1830.96","4","0","0","1945.46","0","0","8","0","0","T","20171002","","Unable to find POS in dim.location9937"
"2017-10-02","9937","42","854.99000000000001","1","0","0","854.99000000000001","1","45","0","0","0","0","854.99000000000001","0","0","1","0","0","T","20171002","","Unable to find POS in dim.location9937"
"2017-10-02","9937","46","1550.9200000000001","2","479.98000000000002","2","1550.9200000000001","2","1629.0599999999999","1550.9200000000001","2","700.36000000000001","1","1550.9200000000001","0","0","2","0","0","T","20171002","","Unable to find POS in dim.location9937"
"2017-10-03","1937","22","449.99000000000001","1","139.99000000000001","1","449.99000000000001","1","400","449.99000000000001","1","0","0","449.99000000000001","0","0","1","0","0","T","20171003","","Unable to find POS in dim.location1937"
"2017-10-03","1937","26","299.99000000000001","1","0","0","299.99000000000001","1","240","299.99000000000001","1","0","0","299.99000000000001","0","0","1","0","0","T","20171003","","Unable to find POS in dim.location1937"
"2017-10-03","1937","46","49.990000000000002","2","0","0","0","1","880","0","1","0","0","0","0","0","1","0","0","T","20171003","","Unable to find POS in dim.location1937"
"2017-10-03","3792","22","1424.97","3","0","0","1424.97","3","525","1424.97","3","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location3792"
"2017-10-03","3792","26","492.97000000000003","2","0","0","449.99000000000001","1","320","449.99000000000001","1","0","0","492.97000000000003","0","0","2","0","0","T","20171003","","Unable to find POS in dim.location3792"
"2017-10-03","3792","46","999.97000000000003","3","0","0","899.99000000000001","1","220","899.99000000000001","1","0","0","899.99000000000001","0","0","1","0","0","T","20171003","","Unable to find POS in dim.location3792"
"2017-10-03","4973","22","743.96000000000004","4","0","0","693.98000000000002","2","406","693.98000000000002","2","476.98000000000002","2","469.97000000000003","0","0","3","0","0","T","20171003","","Unable to find POS in dim.location4973"
"2017-10-03","4973","26","1660.95","4","0","0","1599.98","2","1000","1599.98","2","1760.6099999999999","4","1660.95","0","0","4","0","0","T","20171003","","Unable to find POS in dim.location4973"
"2017-10-03","4973","42","879.99000000000001","1","0","0","879.99000000000001","1","0","0","0","0","0","879.99000000000001","0","0","1","0","0","T","20171003","","Unable to find POS in dim.location4973"
"2017-10-03","4973","82","1681.49","3","0","0","0","0","2718.5","0","0","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location4973"
"2017-10-03","5056","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location5056"
"2017-10-03","9333","9","247.97999999999999","2","0","0","0","0","492","0","0","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location9333"
"2017-10-03","9333","26","-1092.79","-2","0","0","-1092.79","-2","-1407.1900000000001","-1092.79","-2","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location9333"
"2017-10-03","9333","46","879.99000000000001","1","0","0","879.99000000000001","1","620","879.99000000000001","1","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location9333"
"2017-10-03","9333","82","263.99000000000001","1","0","0","0","0","536","0","0","0","0","0","0","0","0","0","0","T","20171003","","Unable to find POS in dim.location9333"
"2017-10-03","9937","22","1147.97","4","159.99000000000001","1","1089.99","2","1209.99","1089.99","2","0","0","1147.97","0","0","4","0","0","T","20171003","","Unable to find POS in dim.location9937"
"2017-10-03","9937","26","2191.9400000000001","5","615.97000000000003","3","2129.9699999999998","3","1300","2129.9699999999998","3","466","1","2191.9400000000001","0","0","5","0","0","T","20171003","","Unable to find POS in dim.location9937"
"2017-10-03","9937","46","474.97000000000003","2","0","0","429.99000000000001","1","285","429.99000000000001","1","0","0","474.97000000000003","0","0","2","0","0","T","20171003","","Unable to find POS in dim.location9937"
"2017-10-04","1937","22","339.98000000000002","2","0","0","499.99000000000001","1","270","499.99000000000001","1","0","0","519.98000000000002","0","0","2","0","0","T","20171004","","Unable to find POS in dim.location1937"
"2017-10-04","1937","46","99.980000000000004","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171004","","Unable to find POS in dim.location1937"
"2017-10-04","3792","26","2098.9499999999998","5","0","0","2079.96","4","600","1799.97","3","0","0","18.989999999999998","0","0","1","0","0","T","20171004","","Unable to find POS in dim.location3792"
"2017-10-04","3792","46","3189.96","4","1189.97","3","2999.9699999999998","3","2070","2999.9699999999998","3","0","0","3189.96","0","0","4","0","0","T","20171004","","Unable to find POS in dim.location3792"
"2017-10-04","4973","22","249.97999999999999","2","0","0","229.99000000000001","1","100","229.99000000000001","1","0","0","19.989999999999998","0","0","1","0","0","T","20171004","","Unable to find POS in dim.location4973"
"2017-10-04","4973","26","641.97000000000003","2","0","0","599.99000000000001","1","340","599.99000000000001","1","0","0","641.97000000000003","0","0","2","0","0","T","20171004","","Unable to find POS in dim.location4973"
"2017-10-04","4973","46","1299.99","2","-389.99000000000001","-1","1299.99","2","1200","1299.99","2","0","0","1299.99","0","0","2","0","0","T","20171004","","Unable to find POS in dim.location4973"
"2017-10-04","5056","20","9.9900000000000002","1","0","0","0","0","0","0","0","0","0","9.9900000000000002","0","0","1","0","0","T","20171004","","Unable to find POS in dim.location5056"
"2017-10-04","5056","22","518.98000000000002","2","279.99000000000001","1","499.99000000000001","1","380","499.99000000000001","1","0","0","499.99000000000001","0","0","1","0","0","T","20171004","","Unable to find POS in dim.location5056"
"2017-10-04","5056","82","1560.98","4","0","0","0","0","2439","0","0","0","0","0","0","0","0","0","0","T","20171004","","Unable to find POS in dim.location5056"
"2017-10-04","9333","9","1003.9400000000001","6","0","0","0","0","936","0","0","0","0","0","0","0","0","0","0","T","20171004","","Unable to find POS in dim.location9333"
"2017-10-04","9333","22","-1739.95","-5","-339.98000000000002","-2","-1349.97","-3","-1240","-1199.98","-2","0","0","-179.97999999999999","0","0","-2","0","0","T","20171004","","Unable to find POS in dim.location9333"
"2017-10-04","9333","26","-2360.3600000000001","-4","-626.55999999999995","-2","-1432.3","-1","333.43000000000001","-1432.3","-1","0","0","-928.05999999999995","0","0","-3","0","0","T","20171004","","Unable to find POS in dim.location9333"
"2017-10-04","9333","46","-1930","-1","-399.99000000000001","-1","-1930","-1","-1769.99","-1930","-1","0","0","0","0","0","0","0","0","T","20171004","","Unable to find POS in dim.location9333"
"2017-10-04","9937","9","99.989999999999995","1","0","0","0","0","1.98","0","0","0","0","0","99.989999999999995","0","0","1","0","T","20171004","","Unable to find POS in dim.location9937"
"2017-10-04","9937","20","31.98","2","0","0","0","0","0","0","0","0","0","31.98","0","0","2","0","0","T","20171004","","Unable to find POS in dim.location9937"
"2017-10-04","9937","22","429.97000000000003","3","99.989999999999995","1","399.99000000000001","1","99.010000000000005","399.99000000000001","1","0","0","19.989999999999998","0","0","1","0","0","T","20171004","","Unable to find POS in dim.location9937"
"2017-10-04","9937","26","708.97000000000003","3","0","0","689.98000000000002","2","350","429.99000000000001","1","0","0","708.97000000000003","0","0","3","0","0","T","20171004","","Unable to find POS in dim.location9937"
"2017-10-04","9937","46","3161.77","6","649.98000000000002","2","2969.9200000000001","3","1820.1500000000001","2969.9200000000001","3","0","0","1970.97","0","0","3","0","0","T","20171004","","Unable to find POS in dim.location9937"
"2017-10-05","1937","20","21.98","2","0","0","0","0","0","0","0","0","0","21.98","0","0","2","0","0","T","20171005","","Unable to find POS in dim.location1937"
"2017-10-05","1937","22","960.48000000000002","2","0","0","0","0","709.5","0","0","0","0","19.989999999999998","0","0","1","0","0","T","20171005","","Unable to find POS in dim.location1937"
"2017-10-05","1937","26","2767.9400000000001","5","0","0","2679.98","2","1000","2679.98","2","0","0","87.959999999999994","0","0","3","0","0","T","20171005","","Unable to find POS in dim.location1937"
"2017-10-05","1937","46","2569.9499999999998","3","0","0","2499.9899999999998","1","1800","2499.9899999999998","1","0","0","2558.9699999999998","0","0","2","0","0","T","20171005","","Unable to find POS in dim.location1937"
"2017-10-05","3792","22","279.99000000000001","2","219.99000000000001","1","279.99000000000001","2","720","279.99000000000001","2","0","0","279.99000000000001","0","0","2","0","0","T","20171005","","Unable to find POS in dim.location3792"
"2017-10-05","3792","26","799.98000000000002","3","0","0","799.98000000000002","3","900","799.98000000000002","3","0","0","799.98000000000002","0","0","3","0","0","T","20171005","","Unable to find POS in dim.location3792"
"2017-10-05","3792","46","950","0","0","0","999.99000000000001","1","1800","999.99000000000001","1","0","0","2399.98","0","0","2","0","0","T","20171005","","Unable to find POS in dim.location3792"
"2017-10-05","4973","22","767.96000000000004","5","0","0","730.98000000000002","3","328.99000000000001","730.98000000000002","3","0","0","618.96000000000004","0","0","4","0","0","T","20171005","","Unable to find POS in dim.location4973"
"2017-10-05","4973","46","49.990000000000002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171005","","Unable to find POS in dim.location4973"
"2017-10-05","5056","26","768.88999999999999","4","188.97999999999999","2","699.91999999999996","2","600.05999999999995","699.91999999999996","2","0","0","768.88999999999999","0","0","4","0","0","T","20171005","","Unable to find POS in dim.location5056"
"2017-10-05","9333","25","-76.489999999999995","-1","0","0","0","0","-93.5","0","0","0","0","0","0","0","0","0","0","T","20171005","","Unable to find POS in dim.location9333"
"2017-10-05","9333","71","-2099.9899999999998","-1","0","0","-2099.9899999999998","-1","-400","0","0","0","0","0","-2099.9899999999998","0","0","-1","0","T","20171005","","Unable to find POS in dim.location9333"
"2017-10-05","9937","22","7.9800000000000004","1","0","0","0","0","0","0","0","0","0","7.9800000000000004","0","0","1","0","0","T","20171005","","Unable to find POS in dim.location9937"
"2017-10-05","9937","46","1130.96","3","149.99000000000001","1","1119.98","2","750","1119.98","2","0","0","1119.98","0","0","2","0","0","T","20171005","","Unable to find POS in dim.location9937"
"2017-10-06","1937","26","232.94999999999999","5","0","0","139.97999999999999","2","1120","-160.00999999999999","1","0","0","3020.9400000000001","0","0","6","0","0","T","20171006","","Unable to find POS in dim.location1937"
"2017-10-06","1937","46","1149.8699999999999","2","116.98999999999999","1","1149.8699999999999","2","900.11000000000001","1149.8699999999999","2","811.75","1","1149.8699999999999","0","0","2","0","0","T","20171006","","Unable to find POS in dim.location1937"
"2017-10-06","3792","22","1569.97","4","0","0","1549.97","3","980","1549.97","3","0","0","1549.97","0","0","3","0","0","T","20171006","","Unable to find POS in dim.location3792"
"2017-10-06","3792","26","1899.9400000000001","5","0","0","1791.98","2","1148","1791.98","2","0","0","1899.9400000000001","0","0","5","0","0","T","20171006","","Unable to find POS in dim.location3792"
"2017-10-06","3792","46","446.49000000000001","1","149.99000000000001","1","446.49000000000001","1","323.5","446.49000000000001","1","0","0","446.49000000000001","0","0","1","0","0","T","20171006","","Unable to find POS in dim.location3792"
"2017-10-06","4973","22","-1325","-2","0","0","-1332.98","-3","-326.99000000000001","-1332.98","-3","0","0","7.9800000000000004","0","0","1","0","0","T","20171006","","Unable to find POS in dim.location4973"
"2017-10-06","4973","26","1603.9200000000001","6","359.98000000000002","2","1499.97","3","820","1499.97","3","1230.6099999999999","4","1603.9200000000001","0","0","6","0","0","T","20171006","","Unable to find POS in dim.location4973"
"2017-10-06","4973","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171006","","Unable to find POS in dim.location4973"
"2017-10-06","4973","46","1884.26","3","0","0","1784.28","1","1725.71","1784.28","1","1664.1800000000001","2","2682.48","0","0","2","0","0","T","20171006","","Unable to find POS in dim.location4973"
"2017-10-06","4973","82","733.49000000000001","2","0","0","0","0","1266.5","0","0","0","0","0","0","0","0","0","0","T","20171006","","Unable to find POS in dim.location4973"
"2017-10-06","5056","26","1182.8299999999999","5","0","0","1101.8599999999999","2","1088.1199999999999","1101.8599999999999","2","0","0","1131.8499999999999","0","0","3","0","0","T","20171006","","Unable to find POS in dim.location5056"
"2017-10-06","9333","9","715.92999999999995","7","0","0","0","0","1294","0","0","0","0","0","0","0","0","0","0","T","20171006","","Unable to find POS in dim.location9333"
"2017-10-06","9333","26","-647.98000000000002","-2","0","0","-647.98000000000002","-2","-652","-647.98000000000002","-2","0","0","-647.98000000000002","0","0","-2","0","0","T","20171006","","Unable to find POS in dim.location9333"
"2017-10-06","9333","46","-2285.3699999999999","-3","-699.98000000000002","-2","-2285.3699999999999","-3","-634.60000000000002","-2285.3699999999999","-3","0","0","-1265.79","0","0","-2","0","0","T","20171006","","Unable to find POS in dim.location9333"
"2017-10-06","9937","26","709.97000000000003","2","98.989999999999995","1","659.99000000000001","1","340","659.99000000000001","1","0","0","49.979999999999997","0","0","1","0","0","T","20171006","","Unable to find POS in dim.location9937"
"2017-10-06","9937","46","2420.96","3","389.99000000000001","1","2209.9899999999998","1","1610","2209.9899999999998","1","216.74000000000001","1","2409.9799999999996","0","0","2","0","0","T","20171006","","Unable to find POS in dim.location9937"
"2017-10-06","9937","82","1421.96","6","0","0","0","0","2718","0","0","0","0","0","0","0","0","0","0","T","20171006","","Unable to find POS in dim.location9937"
"2017-10-07","1937","20","409.98000000000002","2","0","0","249.99000000000001","1","190","0","0","0","0","409.98000000000002","0","0","2","0","0","T","20171007","","Unable to find POS in dim.location1937"
"2017-10-07","1937","22","1039.96","4","0","0","599.99000000000001","1","300","599.99000000000001","1","0","0","39.979999999999997","0","0","2","0","0","T","20171007","","Unable to find POS in dim.location1937"
"2017-10-07","1937","26","399.97000000000003","2","0","0","349.99000000000001","1","300","349.99000000000001","1","432.97000000000003","2","399.97000000000003","0","0","2","0","0","T","20171007","","Unable to find POS in dim.location1937"
"2017-10-07","1937","46","4634.3800000000001","11","199.99000000000001","1","4216.4799999999996","2","753.5","4216.4799999999996","2","0","0","614.45000000000005","0","0","5","0","0","T","20171007","","Unable to find POS in dim.location1937"
"2017-10-07","3792","22","-12.359999999999999","0","0","0","-12.359999999999999","0","0","0","0","0","0","0","0","0","0","0","0","T","20171007","","Unable to find POS in dim.location3792"
"2017-10-07","3792","26","4598.7299999999996","16","179.99000000000001","1","4249.8500000000004","7","2450","4249.8500000000004","7","0","0","4555.7399999999998","0","0","15","0","0","T","20171007","","Unable to find POS in dim.location3792"
"2017-10-07","3792","46","3136.9000000000001","8","0","0","2909.98","2","2200","2909.98","2","0","0","2964.9699999999998","0","0","3","0","0","T","20171007","","Unable to find POS in dim.location3792"
"2017-10-07","4973","22","-19.989999999999998","-1","0","0","0","0","0","0","0","0","0","-19.989999999999998","0","0","-1","0","0","T","20171007","","Unable to find POS in dim.location4973"
"2017-10-07","4973","26","2092.8800000000001","10","315.97000000000003","3","1951.95","5","1648","1951.95","5","0","0","2092.8800000000001","0","0","10","0","0","T","20171007","","Unable to find POS in dim.location4973"
"2017-10-07","4973","42","-559.99000000000001","-1","-179.99000000000001","-1","-559.99000000000001","-1","0","0","0","0","0","-559.99000000000001","0","0","-1","0","0","T","20171007","","Unable to find POS in dim.location4973"
"2017-10-07","4973","46","599.98000000000002","2","0","0","549.99000000000001","1","400","549.99000000000001","1","0","0","549.99000000000001","0","0","1","0","0","T","20171007","","Unable to find POS in dim.location4973"
"2017-10-07","4973","71","261.62","1","0","0","0","0","138.37","0","0","0","0","0","0","0","0","0","0","T","20171007","","Unable to find POS in dim.location4973"
"2017-10-07","5056","20","229.99000000000001","1","0","0","0","0","130","0","0","0","0","229.99000000000001","0","0","1","0","0","T","20171007","","Unable to find POS in dim.location5056"
"2017-10-07","5056","82","710.99000000000001","1","0","0","0","0","989","0","0","0","0","0","0","0","0","0","0","T","20171007","","Unable to find POS in dim.location5056"
"2017-10-07","9937","20","89.989999999999995","1","0","0","0","0","10","0","0","0","0","89.989999999999995","0","0","1","0","0","T","20171007","","Unable to find POS in dim.location9937"
"2017-10-07","9937","22","933.92999999999995","6","519.98000000000002","2","870.98000000000002","2","899","870.98000000000002","2","0","0","1552.9400000000001","0","0","6","0","0","T","20171007","","Unable to find POS in dim.location9937"
"2017-10-07","9937","26","1698.8399999999999","5","341.98000000000002","2","1629.8699999999999","3","1010.1","1629.8699999999999","3","0","0","1248.95","0","0","4","0","0","T","20171007","","Unable to find POS in dim.location9937"
"2017-10-07","9937","46","2114.8800000000001","2","750.98000000000002","2","2114.8800000000001","2","2230.0999999999999","2114.8800000000001","2","866.87","1","614.88","0","0","1","0","0","T","20171007","","Unable to find POS in dim.location9937"
"2017-10-07","9937","82","962.99000000000001","2","0","0","0","0","1637","0","0","0","0","0","0","0","0","0","0","T","20171007","","Unable to find POS in dim.location9937"
"2017-10-08","1937","20","24.969999999999999","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171008","","Unable to find POS in dim.location1937"
