"TRS_DT","LOC_NO","net_sales","net_units","pa_sales","pa_units","pam_sales","pam_units","total_markdowns","avg_ticket_amt","avg_ticket_units","lease_sales","lease_units","spp_sales","spp_merch_sales","bulk_sales","bulk_units","sears_credit_sales","other_credit_sales","kenmore_net_sale","craftsman_net_sale","diehard_net_sale","kenmore_net_units","craftsman_net_units","diehard_net_units","pos_source_system","trs_dt_sk_id","reject_reason"
"2017-11-22","9333","1632.9200000000001","8","0","0","1220.99","1","1617","1425.98","2","0","0","0","411.93000000000001","0","0","-599.99000000000001","-833.57000000000005","-204.99000000000001","0","0","-1","0","0","T","20171122","Unable to find POS in dim.location9333"
"2017-11-23","1937","378.98000000000002","3","0","0","-0.99000000000000909","0","617.99000000000001","-0.99000000000000909","0","0","0","0","119.98999999999999","0","0","-432.99000000000001","87.680000000000007","399","379.97000000000003","0","1","3","0","T","20171123","Unable to find POS in dim.location1937"
"2017-11-23","4973","149.99000000000001","1","0","0","149.99000000000001","1","160","149.99000000000001","1","0","0","0","0","0","0","0","0","149.99000000000001","0","0","1","0","0","T","20171123","Unable to find POS in dim.location4973"
"2017-11-23","7428","457.22000000000003","3","0","0","149.99000000000001","1","282.75","149.99000000000001","1","0","0","0","0","0","0","0","0","149.99000000000001","242.24000000000001","0","1","1","0","T","20171123","Unable to find POS in dim.location7428"
"2017-11-24","1937","12413.589999999998","30","493.97000000000003","3","11836.759999999998","17","13569.959999999999","11576.77","16","487.12","1","0","94.989999999999995","0","0","5855.5200000000004","11262.6","9513.8499999999985","354.98000000000002","0","18","2","0","T","20171124","Unable to find POS in dim.location1937"
"2017-11-24","3792","10439.799999999999","29","39.990000000000002","1","10024.959999999999","17","6106.8699999999999","10024.959999999999","17","0","0","0","99.989999999999995","0","0","4323.0100000000002","12371.57","6955.8800000000001","0","0","21","0","0","T","20171124","Unable to find POS in dim.location3792"
"2017-11-24","4973","21083.389999999999","67","1964.8699999999999","13","19996.75","40","14052.849999999999","19256.790000000001","36","2891.25","12","0","0","0","0","11985.48","26418.169999999998","14133.610000000001","159.99000000000001","0","53","1","0","T","20171124","Unable to find POS in dim.location4973"
"2017-11-24","5056","2108.2600000000002","9","0","0","2089.9200000000001","2","2597.5799999999999","2089.9200000000001","2","0","0","0","0","0","0","115.22","2334.7600000000002","208.27000000000001","0","0","8","0","0","T","20171124","Unable to find POS in dim.location5056"
"2017-11-24","7428","1287.95","5","159.99000000000001","1","1219.97","3","1220","1219.97","3","0","0","0","0","0","0","0","0","1247.96","0","0","4","0","0","T","20171124","Unable to find POS in dim.location7428"
"2017-11-24","9333","2597.3399999999992","50","143.99000000000001","1","759.81999999999994","2","2787.1599999999999","759.81999999999994","2","0","0","0","1577.9100000000001","0","0","0","0","431.99000000000001","0","0","1","0","0","T","20171124","Unable to find POS in dim.location9333"
"2017-11-25","1937","8634.7299999999996","30","849.97000000000003","3","7911.9299999999994","13","5722.9400000000005","7711.9399999999996","12","0","0","0","219.97","0","0","4089.1700000000001","10090.25","7654.8100000000004","219.97","0","23","3","0","T","20171125","Unable to find POS in dim.location1937"
"2017-11-25","3792","648.74000000000001","2","0","0","618.75","2","811.23000000000002","618.75","2","0","0","0","0","0","0","811.51999999999998","813.88999999999999","848","0","0","2","0","0","T","20171125","Unable to find POS in dim.location3792"
"2017-11-25","4973","1842.71","17","-548.98000000000002","-2","2433.75","10","3285.7400000000002","2433.75","10","1712.0599999999999","5","0","0","0","0","-1427.04","293.75999999999999","2887.5500000000002","0","0","16","0","0","T","20171125","Unable to find POS in dim.location4973"
"2017-11-25","7428","2044.95","5","0","0","1864.96","4","1804","1864.96","4","0","0","0","0","0","0","0","0","1239.97","179.99000000000001","0","3","1","0","T","20171125","Unable to find POS in dim.location7428"
"2017-11-25","9333","2926.4099999999994","49","0","0","829.75999999999999","5","3428.1000000000004","225","1","0","0","0","1548.01","0","0","0","-39.219999999999999","604.75999999999999","0","0","4","0","0","T","20171125","Unable to find POS in dim.location9333"
"2017-11-26","1937","7879.7299999999996","23","399.99000000000001","1","7388.9099999999999","10","5420.9899999999998","7238.9200000000001","9","0","0","0","199.99000000000001","0","0","7749.3900000000003","9174.7099999999991","5796.8299999999999","0","0","16","0","0","T","20171126","Unable to find POS in dim.location1937"
"2017-11-26","3155","7.2000000000000002","1","0","0","0","0","10.800000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171126","Unable to find POS in dim.location3155"
"2017-11-26","3792","3115.8899999999999","10","602.98000000000002","2","2909.9699999999998","4","2399.9899999999998","2909.9699999999998","4","0","0","0","0","0","0","2386.7600000000002","4140.3299999999999","3079.9000000000001","0","0","9","0","0","T","20171126","Unable to find POS in dim.location3792"
"2017-11-26","4973","1348.9400000000001","6","114.49000000000002","1","1329.95","5","1160","1469.95","5","0","0","0","0","0","0","0","1483.6199999999999","848.95000000000005","0","0","5","0","0","T","20171126","Unable to find POS in dim.location4973"
"2017-11-26","7428","14.25","1","0","0","0","0","7.7400000000000002","0","0","0","0","0","14.25","0","0","0","0","0","14.25","0","0","1","0","T","20171126","Unable to find POS in dim.location7428"
"2017-11-26","9333","330.62","8","0","0","0","0","424.30000000000001","0","0","0","0","0","295.29000000000002","0","0","0","0","0","0","0","0","0","0","T","20171126","Unable to find POS in dim.location9333"
"2017-11-27","1937","4415.8800000000001","10","399.99000000000001","1","4074.96","4","2861","4074.96","4","0","0","0","25","0","0","711.63","3756.6100000000001","2769.96","0","0","4","0","0","T","20171127","Unable to find POS in dim.location1937"
"2017-11-27","3792","733.97000000000003","3","0","0","649.99000000000001","1","450","649.99000000000001","1","0","0","0","0","0","0","0","880.84000000000003","733.97000000000003","0","0","3","0","0","T","20171127","Unable to find POS in dim.location3792"
"2017-11-27","4973","6255.7100000000009","14","956.96000000000004","4","5896.7600000000002","9","3193.1500000000001","5196.7700000000004","8","79.189999999999998","6","42","209.99000000000001","0","0","4887.0900000000001","8151.7799999999997","4946.9099999999999","0","0","11","0","0","T","20171127","Unable to find POS in dim.location4973"
"2017-11-27","5056","185.97","3","0","0","0","0","494","0","0","0","0","0","0","0","0","0","197.13","0","0","0","0","0","0","T","20171127","Unable to find POS in dim.location5056"
"2017-11-27","7428","399.95999999999998","4","0","0","199.99000000000001","1","245","199.99000000000001","1","0","0","0","69.989999999999995","0","0","0","0","19.989999999999998","179.97999999999999","0","1","2","0","T","20171127","Unable to find POS in dim.location7428"
"2017-11-27","9333","1123.8300000000002","33","0","0","-170.00999999999999","1","1650.8399999999999","-170.00999999999999","1","0","0","0","1153.5699999999999","0","0","-985.49000000000001","-985.49000000000001","729.98000000000002","-59.93","0","2","-1","0","T","20171127","Unable to find POS in dim.location9333"
"2017-11-27","9937","-700","-1","0","0","-600","0","-79.989999999999995","-600","0","0","0","0","0","0","0","-655.5","-764.25999999999999","-700","0","0","-1","0","0","T","20171127","Unable to find POS in dim.location9937"
"2017-11-28","1937","2848.8999999999992","13","359.98000000000002","2","2515.9899999999998","4","2431.9699999999998","2515.9899999999998","4","0","0","0","0","0","0","0","3651.1199999999999","2748.9099999999999","0","0","12","0","0","T","20171128","Unable to find POS in dim.location1937"
"2017-11-28","3792","3628.4399999999996","6","413.98000000000002","2","3597.46","4","2482.5","3597.46","4","0","0","0","0","0","0","3259.5100000000002","4258.4099999999999","3597.46","0","0","4","0","0","T","20171128","Unable to find POS in dim.location3792"
"2017-11-28","4973","5271.3100000000004","19","221.98000000000002","2","5093.4200000000001","11","2826.4700000000003","5093.4200000000001","11","0","0","0","0","0","0","1486.3699999999999","4093.6900000000001","2664.3600000000001","0","0","13","0","0","T","20171128","Unable to find POS in dim.location4973"
"2017-11-28","5056","17.989999999999998","1","0","0","0","0","72","0","0","0","0","0","0","0","0","0","29.07","0","0","0","0","0","0","T","20171128","Unable to find POS in dim.location5056"
"2017-11-28","7428","1652.95","4","0","0","1249.99","1","1323","1389.98","2","0","0","0","139.99000000000001","0","0","0","0","1389.98","0","0","2","0","0","T","20171128","Unable to find POS in dim.location7428"
"2017-11-28","9333","3459.5900000000001","30","0","0","2665.8400000000001","5","3689.1199999999999","2665.8400000000001","5","0","0","0","927.76999999999998","0","0","-2852.27","-5668.1700000000001","899.98000000000002","0","0","2","0","0","T","20171128","Unable to find POS in dim.location9333"
"2017-11-28","9937","-1720","-3","0","0","-1620","-1","-2829.9899999999998","-1620","-1","0","0","0","0","0","0","-109.25","-109.25","-1620","0","0","-1","0","0","T","20171128","Unable to find POS in dim.location9937"
"2017-11-29","1937","2571.6700000000001","19","0","0","1876.96","6","772.09999999999991","1407.99","3","0","0","34.490000000000002","229.93000000000001","0","0","1198.26","2560.0500000000002","1625.8900000000001","-179.99000000000001","0","10","-1","0","T","20171129","Unable to find POS in dim.location1937"
"2017-11-29","3792","2599.98","2","0","0","2599.98","2","2150","2599.98","2","0","0","0","0","0","0","573.73000000000002","2926.46","2599.9799999999996","0","0","2","0","0","T","20171129","Unable to find POS in dim.location3792"
"2017-11-29","4973","481.93000000000006","8","9.9899999999999949","1","307.99000000000001","3","191.98000000000002","307.99000000000001","3","0","0","0","0","0","0","407.75999999999999","773.90999999999997","431.94000000000005","0","0","7","0","0","T","20171129","Unable to find POS in dim.location4973"
"2017-11-29","5056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171129","Unable to find POS in dim.location5056"
"2017-11-29","9333","2150.9299999999998","13","0","0","1634.04","2","1883.9400000000001","1634.04","2","0","0","0","477.92000000000002","0","0","0","-676.15999999999997","829.98000000000002","0","0","2","0","0","T","20171129","Unable to find POS in dim.location9333"
"2017-11-30","3792","244.96000000000001","4","0","0","102","1","300","102","1","0","0","0","0","0","0","0","263.94999999999999","142.96000000000001","0","0","3","0","0","T","20171130","Unable to find POS in dim.location3792"
"2017-11-30","4973","2849.96","6","0","0","2279.9700000000003","3","1710","2279.9700000000003","3","2849.96","6","0","0","0","0","0","3013.9400000000001","2279.9700000000003","0","0","3","0","0","T","20171130","Unable to find POS in dim.location4973"
"2017-11-30","5056","53.650000000000006","15","0","0","0","0","76.170000000000002","0","0","0","0","0","0","0","0","0","46.939999999999998","11.970000000000001","0","0","3","0","0","T","20171130","Unable to find POS in dim.location5056"
"2017-11-30","5240","506.98000000000002","2","0","0","494.99000000000001","1","51","494.99000000000001","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171130","Unable to find POS in dim.location5240"
"2017-11-30","5273","1079.99","1","0","0","1079.99","1","120","1079.99","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171130","Unable to find POS in dim.location5273"
"2017-11-30","9333","2187.25","15","0","0","1298.3699999999999","3","1662.5999999999999","1019.99","1","0","0","0","482.93000000000001","0","0","0","0","278.38","359.98000000000002","0","2","2","0","T","20171130","Unable to find POS in dim.location9333"
"2017-12-01","1937","3073.8000000000002","8","683.98000000000002","2","2779.9000000000001","2","2180.0799999999999","2779.9000000000001","2","2256.96","4","0","0","0","0","59.530000000000001","5774.9200000000001","2942.9200000000001","0","0","6","0","0","T","20171201","Unable to find POS in dim.location1937"
"2017-12-01","3792","1643.9100000000001","3","0","0","1633.48","2","267.05000000000001","1633.48","2","0","0","0","0","0","0","1655.4000000000001","2034.3299999999999","0","0","0","0","0","0","T","20171201","Unable to find POS in dim.location3792"
"2017-12-01","4973","1846.9400000000001","4","210","0","1695.98","1","104.00999999999999","1695.98","1","1545.96","3","0","0","0","0","0","1613.48","1486.95","0","0","3","0","0","T","20171201","Unable to find POS in dim.location4973"
"2017-12-01","5056","149.99000000000001","1","0","0","0","0","150","0","0","0","0","0","0","0","0","158.99000000000001","208.99000000000001","149.99000000000001","0","0","1","0","0","T","20171201","Unable to find POS in dim.location5056"
"2017-12-01","9333","-336.06999999999999","4","0","0","-586.75","0","-2635.96","-420.40999999999997","1","0","0","0","232.96000000000001","0","0","-937.13","-2737.9099999999999","89.590000000000032","0","0","1","0","0","T","20171201","Unable to find POS in dim.location9333"
"2017-12-02","1937","2935.7699999999995","11","134.99000000000001","1","2361.8600000000001","3","1878.1099999999999","2361.8600000000001","3","0","0","19.5","179.99000000000001","0","0","0","3347.8200000000002","543.97000000000003","0","0","2","0","0","T","20171202","Unable to find POS in dim.location1937"
"2017-12-02","3792","942.94000000000005","4","159.99000000000001","1","849.98000000000002","2","520","849.98000000000002","2","0","0","0","0","0","0","0","1291","892.96000000000004","0","0","3","0","0","T","20171202","Unable to find POS in dim.location3792"
"2017-12-02","4973","6755.6199999999999","7","1292.95","5","6709.6499999999996","5","1589.3099999999999","6709.6499999999996","5","0","0","0","0","0","0","6466.8000000000002","8598.9400000000005","1849.96","0","0","3","0","0","T","20171202","Unable to find POS in dim.location4973"
"2017-12-02","5056","2150.9699999999998","3","0","0","2150.9699999999998","3","2219","2099.98","2","0","0","0","0","0","0","54.049999999999997","2280.0300000000002","1300.98","0","0","2","0","0","T","20171202","Unable to find POS in dim.location5056"
"2017-12-03","1937","1991.3","9","0","0","2008.3700000000001","2","2231.6100000000001","2008.3700000000001","2","0","0","0","-329.99000000000001","0","0","2042.75","2390.1900000000001","1880.3500000000001","0","0","6","0","0","T","20171203","Unable to find POS in dim.location1937"
"2017-12-03","3792","4653.8199999999997","17","0","0","4289.9300000000003","7","2140","4059.9399999999996","6","0","0","0","0","0","0","4220.46","5459.4399999999996","4511.8500000000004","0","0","13","0","0","T","20171203","Unable to find POS in dim.location3792"
"2017-12-03","4973","3042.8399999999997","14","260.98000000000002","2","2828.9499999999998","5","990.00999999999999","2828.9499999999998","5","1470.1900000000001","3","0","0","0","0","0","4129.3500000000004","1485.8700000000001","0","0","11","0","0","T","20171203","Unable to find POS in dim.location4973"
"2017-12-04","1937","10174.709999999999","23","1028.97","3","9745.8499999999985","9","4688.96","9117.0299999999988","6","0","0","37.5","0","0","0","10471.6","12899.09","5343.369999999999","0","0","14","0","0","T","20171204","Unable to find POS in dim.location1937"
"2017-12-04","3792","1077.78","3","259.98000000000002","2","337.79000000000002","1","603","337.79000000000002","1","0","0","0","0","0","0","1631.27","1631.27","337.79000000000002","0","0","1","0","0","T","20171204","Unable to find POS in dim.location3792"
"2017-12-04","4683","-379.99000000000001","-1","0","0","0","0","-470","0","0","0","0","0","0","0","0","0","-410.38999999999999","0","0","0","0","0","0","T","20171204","Unable to find POS in dim.location4683"
"2017-12-04","4973","357.95000000000005","2","124.48999999999999","1","321.98000000000002","0","-51.980000000000018","961.97000000000003","1","1323.3600000000001","7","0","0","0","0","0","2069.48","357.95000000000005","0","0","2","0","0","T","20171204","Unable to find POS in dim.location4973"
"2017-12-04","9333","4628.619999999999","41","0","0","3614.9899999999998","4","5560.9699999999993","3614.9899999999998","4","0","0","0","859.76999999999998","0","0","0","-1839","-400.00999999999999","0","0","1","0","0","T","20171204","Unable to find POS in dim.location9333"
"2017-12-05","1937","1381.9100000000001","6","289.99000000000001","1","1258.97","2","788","1199.99","1","0","0","0","0","0","0","1624.79","1775.6600000000001","1320.9400000000001","0","0","4","0","0","T","20171205","Unable to find POS in dim.location1937"
"2017-12-05","3792","845.99000000000001","2","0","0","845.99000000000001","2","1600","845.99000000000001","2","0","0","0","0","0","0","0","1001.54","449.99000000000001","0","0","1","0","0","T","20171205","Unable to find POS in dim.location3792"
"2017-12-05","4973","-637.08999999999992","4","289.98000000000002","2","-716.01999999999998","0","-1033.98","-716.01999999999998","0","-1880.4300000000001","3","0","0","0","0","823.75999999999999","-614.45000000000005","-40.089999999999947","0","0","5","0","0","T","20171205","Unable to find POS in dim.location4973"
"2017-12-05","9333","-978.62999999999988","10","0","0","-1146.6099999999999","0","-1528.46","-1146.6099999999999","0","0","0","0","381.93000000000001","0","0","0","-1910.6199999999999","389.99000000000001","0","0","0","0","0","T","20171205","Unable to find POS in dim.location9333"
"2017-12-06","1937","-544.05000000000007","3","239.99000000000001","1","-718.00000000000011","0","121","-718.00000000000011","0","0","0","0","0","0","0","1188.5799999999999","1181.8","707.90999999999997","0","0","2","0","0","T","20171206","Unable to find POS in dim.location1937"
"2017-12-06","3792","299.99000000000001","1","0","0","299.99000000000001","1","110","299.99000000000001","1","0","0","0","0","0","0","0","498.23000000000002","299.99000000000001","0","0","1","0","0","T","20171206","Unable to find POS in dim.location3792"
"2017-12-06","4973","286.94000000000005","6","-369.99000000000001","-1","-248.00999999999999","1","-62","-100","0","0","0","50","459.98000000000002","0","0","-857","-125.83","-1039","0","0","0","0","0","T","20171206","Unable to find POS in dim.location4973"
"2017-12-06","9333","-1490.6399999999999","19","-237.03999999999999","-1","-2127.7600000000002","-1","-1488.55","-1809.77","0","0","0","0","509.88999999999999","0","0","-1398.5799999999999","-3578.1100000000001","-317.99000000000001","0","0","-1","0","0","T","20171206","Unable to find POS in dim.location9333"
"2017-12-07","1937","5356.9200000000001","8","199.99000000000001","1","4987.9700000000003","4","2519.9899999999998","4987.9700000000003","4","0","0","51.299999999999997","341.98000000000002","0","0","6169.0100000000002","6612.04","3807.9399999999996","0","0","6","0","0","T","20171207","Unable to find POS in dim.location1937"
"2017-12-07","3792","584.99000000000001","1","0","0","584.99000000000001","1","65","584.99000000000001","1","0","0","0","0","0","0","0","1920.3199999999999","0","0","0","0","0","0","T","20171207","Unable to find POS in dim.location3792"
"2017-12-07","4973","-5969.7000000000007","-3","-942.97000000000003","-3","-6008.6599999999999","-5","-900.29999999999995","-6008.6599999999999","-5","0","0","0","0","0","0","-5525.7299999999996","-7477.1899999999996","748.95000000000005","0","0","3","0","0","T","20171207","Unable to find POS in dim.location4973"
"2017-12-07","5240","628.98000000000002","2","0","0","0","0","196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171207","Unable to find POS in dim.location5240"
"2017-12-07","5273","599.99000000000001","1","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171207","Unable to find POS in dim.location5273"
"2017-12-07","9333","1835.8899999999999","29","-239.99000000000001","-1","967.13999999999999","3","3609.8200000000002","15.549999999999955","2","0","0","0","754.85000000000002","0","0","-1774.71","-2172.9099999999999","71.629999999999995","0","0","-2","0","0","T","20171207","Unable to find POS in dim.location9333"
"2017-12-08","1937","349.96000000000004","4","0","0","249.99000000000001","2","100","0","1","0","0","0","0","0","0","0","360.48000000000002","0","0","0","0","0","0","T","20171208","Unable to find POS in dim.location1937"
"2017-12-08","3792","381.15000000000003","2","314.98000000000002","2","341.17000000000002","1","228.81999999999999","341.17000000000002","1","0","0","0","0","0","0","1878.46","1921.54","381.15000000000003","0","0","2","0","0","T","20171208","Unable to find POS in dim.location3792"
"2017-12-08","4973","4562.8100000000004","13","329.99000000000001","1","4412.8699999999999","8","2369.0500000000002","4880.8600000000006","9","553.25","1","0","0","0","0","2039.6800000000001","5632.2299999999996","3995.9000000000005","0","0","11","0","0","T","20171208","Unable to find POS in dim.location4973"
"2017-12-08","9333","3416.5700000000002","51","0","0","1222.0599999999999","2","4788.9099999999999","812.07000000000005","1","0","0","0","2001.6400000000001","0","0","0","-200.13999999999999","0","0","0","0","0","0","T","20171208","Unable to find POS in dim.location9333"
"2017-12-09","1937","1448.8699999999999","9","199.99000000000001","1","1099.98","2","440","1099.98","2","0","0","0","0","0","0","1604.6700000000001","1973.8800000000001","1259.9099999999999","0","0","6","0","0","T","20171209","Unable to find POS in dim.location1937"
"2017-12-09","3792","400","1","99.989999999999995","1","399.99000000000001","1","98","399.99000000000001","1","0","0","0","0","0","0","0","695.99000000000001","424.99000000000001","0","0","2","0","0","T","20171209","Unable to find POS in dim.location3792"
"2017-12-09","4973","3211.8299999999999","15","769.95000000000005","5","2799.9400000000001","6","1460","2799.9400000000001","6","1612.2","5","0","0","0","0","1654.1900000000001","4291.46","3011.8699999999999","0","0","11","0","0","T","20171209","Unable to find POS in dim.location4973"
"2017-12-10","1937","1613.3700000000001","9","260.99000000000001","1","818.96000000000004","2","833.50999999999999","759.98000000000002","1","0","0","0","166.49000000000001","0","0","1195.98","1468.6700000000001","1041.8900000000001","166.49000000000001","0","7","1","0","T","20171210","Unable to find POS in dim.location1937"
"2017-12-10","3792","1747.75","5","-39.990000000000002","-1","1644.78","2","995.20000000000005","1644.78","2","0","0","0","0","0","0","953.28999999999996","2053.6599999999999","1917.75","0","0","5","0","0","T","20171210","Unable to find POS in dim.location3792"
"2017-12-10","4973","10752.65","17","800.96000000000004","4","10607.09","13","5573.2099999999991","10607.09","13","-553.25","1","0","0","0","0","1750.78","12362.75","7707.4899999999998","0","0","11","0","0","T","20171210","Unable to find POS in dim.location4973"
"2017-12-11","1937","1492.8399999999999","13","615.54000000000008","6","923.92999999999984","6","1681.0100000000002","923.92999999999984","6","515.76999999999998","1","0","0","0","0","-39.420000000000002","2073.9200000000001","3617.21","0","0","11","0","0","T","20171211","Unable to find POS in dim.location1937"
"2017-12-11","3792","1980.3599999999999","4","0","0","1949.3800000000001","2","750.60000000000002","1949.3800000000001","2","0","0","0","0","0","0","2462.27","2481.1300000000001","1949.3800000000001","0","0","2","0","0","T","20171211","Unable to find POS in dim.location3792"
"2017-12-11","4973","4964.3400000000001","16","788.45000000000005","5","4599.3999999999996","11","2606.5100000000002","4662.3999999999996","11","763.16999999999996","3","0","179.99000000000001","0","0","2516.0300000000002","6969.6599999999999","3954.9000000000005","0","0","11","0","0","T","20171211","Unable to find POS in dim.location4973"
"2017-12-11","5240","472.45999999999998","4","0","0","427.49000000000001","1","67.5","427.49000000000001","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171211","Unable to find POS in dim.location5240"
"2017-12-11","5273","512.99000000000001","1","0","0","0","0","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","T","20171211","Unable to find POS in dim.location5273"
"2017-12-11","9333","10044.979999999998","48","0","0","7648.3200000000006","14","10278.549999999999","3008.4000000000005","6","0","0","0","2118.73","0","0","-667.96000000000004","-1616.5999999999999","1158.47","0","0","3","0","0","T","20171211","Unable to find POS in dim.location9333"
"2017-12-12","1937","5152.1900000000005","16","143.99000000000001","1","4290.3299999999999","5","2946.6300000000001","4290.3299999999999","5","0","0","64.5","591.98000000000002","0","0","3292.9000000000001","5488.7700000000004","3658.8999999999996","0","0","8","0","0","T","20171212","Unable to find POS in dim.location1937"
"2017-12-12","3792","2423.6700000000001","6","690.26999999999998","3","2394.7199999999998","3","887.25","2394.7199999999998","3","0","0","0","0","0","0","3010.8899999999999","3625.7600000000002","1205.71","0","0","3","0","0","T","20171212","Unable to find POS in dim.location3792"
"2017-12-12","4973","1290.9400000000001","7","116.98999999999999","1","601.98000000000002","2","228","601.98000000000002","2","571.03999999999996","2","0","79.989999999999995","0","0","516.01999999999998","1163.6700000000001","-604.01999999999998","0","0","2","0","0","T","20171212","Unable to find POS in dim.location4973"
"2017-12-12","9333","3074.77","23","0","0","1519.98","2","3055","0","0","0","0","0","1304.8","0","0","-443.98000000000002","-443.98000000000002","0","0","0","0","0","0","T","20171212","Unable to find POS in dim.location9333"
"2017-12-13","1937","-666.99000000000001","0","-289.99000000000001","-1","-890.99000000000001","-1","111","-890.99000000000001","-1","0","0","0","179.99000000000001","0","0","-1290.3","-1230.77","54.990000000000002","0","0","1","0","0","T","20171213","Unable to find POS in dim.location1937"
"2017-12-13","3792","4934.3000000000002","15","59.990000000000002","1","4714.3999999999996","8","2286.52","4714.3999999999996","8","644.87","1","0","0","0","0","1024.74","5670.4399999999996","2680.3800000000001","0","0","9","0","0","T","20171213","Unable to find POS in dim.location3792"
"2017-12-13","4973","1475.9200000000001","6","-151","0","1372.97","3","697","1372.97","3","0","0","0","0","0","0","662.98000000000002","1513.5699999999999","1475.9200000000001","0","0","6","0","0","T","20171213","Unable to find POS in dim.location4973"
"2017-12-13","9333","2615.9200000000001","27","116.98999999999999","1","1817.95","5","3728.8099999999999","1117.96","2","0","0","0","1771.9400000000001","0","0","0","-1413.4200000000001","564.19000000000005","0","0","1","0","0","T","20171213","Unable to find POS in dim.location9333"
"2017-12-14","1937","635.87","13","0","0","169.99000000000001","1","40","0","0","0","0","16.5","109.98999999999999","0","0","0","522.17999999999995","585.88","0","0","12","0","0","T","20171214","Unable to find POS in dim.location1937"
"2017-12-14","3792","4274.9099999999999","9","369.98000000000002","2","4169.9500000000007","5","2300","4169.9500000000007","5","0","0","0","0","0","0","829.92999999999995","5479.3100000000004","4243.9300000000003","0","0","7","0","0","T","20171214","Unable to find POS in dim.location3792"
"2017-12-14","4973","433.94","8","179.99000000000001","1","117.03999999999996","1","22.949999999999989","117.03999999999996","1","286.19","1","0","0","0","0","-212.97999999999999","586.88999999999999","1033.97","0","0","5","0","0","T","20171214","Unable to find POS in dim.location4973"
"2017-12-14","9333","3702.8699999999999","9","-116.98999999999999","-1","3193.9200000000001","4","4491.0500000000002","2783.9299999999998","3","0","0","0","208.97","0","0","0","-1324.1900000000001","-386.99000000000001","299.98000000000002","0","-1","2","0","T","20171214","Unable to find POS in dim.location9333"
"2017-12-15","1937","581.4699999999998","2","180","0","515.5","0","1274.5","515.5","0","0","0","0","0","0","0","647.13999999999999","744.53999999999996","570.48999999999978","0","0","1","0","0","T","20171215","Unable to find POS in dim.location1937"
"2017-12-15","3792","1899.99","1","0","0","1899.99","1","1150","1899.99","1","0","0","0","0","0","0","0","2249.23","1899.99","0","0","1","0","0","T","20171215","Unable to find POS in dim.location3792"
"2017-12-15","4052","-476.99000000000001","-1","0","0","-476.99000000000001","-1","-353","-476.99000000000001","-1","0","0","0","0","0","0","0","0","-476.99000000000001","0","0","-1","0","0","T","20171215","Unable to find POS in dim.location4052"
"2017-12-15","4973","447.47000000000003","3","209.99000000000001","1","427.49000000000001","1","222.5","427.49000000000001","1","0","0","0","0","0","0","750.12","771.29999999999995","447.47000000000003","0","0","3","0","0","T","20171215","Unable to find POS in dim.location4973"
"2017-12-15","9333","478.92000000000007","8","129.99000000000001","1","43.990000000000009","1","1126","-775.99000000000001","-1","0","0","0","412.94","0","0","0","-1321.6800000000001","-775.99000000000001","0","0","-1","0","0","T","20171215","Unable to find POS in dim.location9333"
"2017-12-16","1937","1130.6600000000001","8","0","0","726.74000000000001","1","441.25","726.74000000000001","1","0","0","0","199.99000000000001","0","0","892.34000000000003","1061.1500000000001","387.95000000000005","0","0","5","0","0","T","20171216","Unable to find POS in dim.location1937"
"2017-12-16","3792","2168.6100000000001","8","349.99000000000001","1","1983.6800000000001","3","1768.5","1983.6800000000001","3","0","0","0","0","0","0","2726.8699999999999","2586.6500000000001","2117.6400000000003","0","0","6","0","0","T","20171216","Unable to find POS in dim.location3792"
"2017-12-16","4973","2845.4300000000003","8","329.98000000000002","2","2695.46","5","1573.5","2695.46","5","0","0","0","99.989999999999995","0","0","2421.02","3647","1968.4400000000001","0","0","6","0","0","T","20171216","Unable to find POS in dim.location4973"
"2017-12-17","1937","2035.9300000000001","7","318.99000000000001","2","1675.97","3","1274","1343.48","2","0","0","30","199.99000000000001","0","0","3307.6900000000001","2893.27","1985.9400000000001","0","0","6","0","0","T","20171217","Unable to find POS in dim.location1937"
"2017-12-17","3792","1002.9300000000001","6","379.98000000000002","2","849.98000000000002","2","590","849.98000000000002","2","0","0","0","0","0","0","1430.1500000000001","1520.6400000000001","1002.9300000000001","0","0","6","0","0","T","20171217","Unable to find POS in dim.location3792"
"2017-12-17","4973","3230.8099999999999","8","20","0","3109.8500000000004","5","1080.0999999999999","3109.8500000000004","5","2318.1599999999999","5","0","0","0","0","771.34000000000003","3925.9299999999998","3230.8099999999999","0","0","8","0","0","T","20171217","Unable to find POS in dim.location4973"
"2017-12-18","1937","2616","11","-45","0","2819.0499999999997","4","1608.95","2819.0499999999997","4","0","0","0","0","0","0","1600.5799999999999","3173.8899999999999","1650.95","0","0","7","0","0","T","20171218","Unable to find POS in dim.location1937"
